time	syntax_penn_tok2	syntax_penn_lem2	lexical_tok2	lexical_lem2	cosine_semanticL	partner_direction	condition_info
0	0.16903085094570328	0.16903085094570328	0.0	0.0	0.04144290252825278	ASSISTANT>USER	CCPE10-CCPE42-cond1
1	0.0	0.0	0.0	0.0	0.13262760550775554	USER>ASSISTANT	CCPE10-CCPE42-cond1
2	0.10727978097782273	0.1613743060919757	0.0	0.0	0.447000287493015	ASSISTANT>USER	CCPE10-CCPE42-cond1
3	0.052128603514268686	0.08838834764831843	0.0	0.05521576303742327	0.48383810419433226	USER>ASSISTANT	CCPE10-CCPE42-cond1
4	0.16366341767699427	0.31277162108561213	0.0	0.06063390625908324	0.5580540972765526	ASSISTANT>USER	CCPE10-CCPE42-cond1
5	0.13801311186847084	0.1318760946791574	0.0	0.0		USER>ASSISTANT	CCPE10-CCPE42-cond1
6	0.18090680674665816	0.24571804673358047	0.0	0.0		ASSISTANT>USER	CCPE10-CCPE42-cond1
7	0.12060453783110543	0.24571804673358047	0.05345224838248487	0.05345224838248487	0.5598500873564524	USER>ASSISTANT	CCPE10-CCPE42-cond1
8	0.0	0.19069251784911842	0.0	0.0	0.39978598837229007	ASSISTANT>USER	CCPE10-CCPE42-cond1
9	0.15713484026367722	0.2842676218074806	0.08084520834544433	0.242535625036333	0.20031188009136935	USER>ASSISTANT	CCPE10-CCPE42-cond1
10	0.28941438070815306	0.35603449745815596	0.0	0.0875376219064817	0.40960575017545287	ASSISTANT>USER	CCPE10-CCPE42-cond1
0	0.0	0.0	0.0	0.0	0.0877529175942724	ASSISTANT>USER	CCPE111-CCPE307-cond1
1	0.19245008972987526	0.0	0.0	0.0	0.12500234652290365	USER>ASSISTANT	CCPE111-CCPE307-cond1
2	0.242535625036333	0.242535625036333	0.0	0.0	0.3981223113992607	ASSISTANT>USER	CCPE111-CCPE307-cond1
3	0.07669649888473704	0.07669649888473704	0.0	0.0	0.5452518711739829	USER>ASSISTANT	CCPE111-CCPE307-cond1
4	0.0	0.0	0.0	0.0	0.24319681983401242	ASSISTANT>USER	CCPE111-CCPE307-cond1
5	0.0	0.0	0.0	0.0	0.23286327184273448	USER>ASSISTANT	CCPE111-CCPE307-cond1
6	0.0	0.0	0.0	0.0	0.15488051579680118	ASSISTANT>USER	CCPE111-CCPE307-cond1
7	0.0	0.0	0.0	0.0	0.198979256852722	USER>ASSISTANT	CCPE111-CCPE307-cond1
8	0.0	0.05976143046671968	0.0	0.0	0.45608230178593334	ASSISTANT>USER	CCPE111-CCPE307-cond1
9	0.15811388300841897	0.2439750182371333	0.0	0.030151134457776358	0.6462564812202393	USER>ASSISTANT	CCPE111-CCPE307-cond1
10	0.0	0.0	0.0	0.0	0.4205976525532542	ASSISTANT>USER	CCPE111-CCPE307-cond1
11	0.0	0.0	0.0	0.0	0.31655571902556745	USER>ASSISTANT	CCPE111-CCPE307-cond1
12	0.3763089045031908	0.408248290463863	0.0	0.0	0.5011494964510999	ASSISTANT>USER	CCPE111-CCPE307-cond1
0	0.3689323936863109	0.5367450401216932	0.0	0.0	0.5050206761369813	ASSISTANT>USER	CCPE111-CCPE433-cond1
1	0.5555555555555556	0.5657789498610036	0.0	0.0	0.4202982493109615	USER>ASSISTANT	CCPE111-CCPE433-cond1
2	0.1282051282051282	0.24182541670333724	0.0	0.0	0.4825931583687788	ASSISTANT>USER	CCPE111-CCPE433-cond1
3	0.2919025532463119	0.32118202741878643	0.03779644730092272	0.037267799624996496	0.5773041811484334	USER>ASSISTANT	CCPE111-CCPE433-cond1
4	0.23464053310389682	0.25425669046549126	0.0404888165089458	0.0404888165089458	0.6283989536824446	ASSISTANT>USER	CCPE111-CCPE433-cond1
5	0.09179850920431569	0.29012942659282975	0.0	0.0	0.7965872186159796	USER>ASSISTANT	CCPE111-CCPE433-cond1
6	0.19009390630774897	0.38018781261549794	0.0	0.0	0.8048268240697579	ASSISTANT>USER	CCPE111-CCPE433-cond1
0	0.14433756729740646	0.0	0.0	0.0	0.08390103568997187	ASSISTANT>USER	CCPE112-CCPE251-cond1
1	0.0	0.0	0.0	0.0	0.03411446296324916	USER>ASSISTANT	CCPE112-CCPE251-cond1
2	0.35856858280031806	0.35856858280031806	0.0	0.0	0.09158925243044114	ASSISTANT>USER	CCPE112-CCPE251-cond1
3	0.0	0.0	0.0	0.0	0.12267097844029473	USER>ASSISTANT	CCPE112-CCPE251-cond1
4	0.0	0.0	0.0	0.0	0.09748360397863987	ASSISTANT>USER	CCPE112-CCPE251-cond1
5	0.4999999999999999	0.4999999999999999	0.0	0.0	0.22813057927491587	USER>ASSISTANT	CCPE112-CCPE251-cond1
6	0.11180339887498948	0.22360679774997896	0.0	0.0	0.17523934288380305	ASSISTANT>USER	CCPE112-CCPE251-cond1
7	0.0	0.0	0.0	0.0	0.32135175258145554	USER>ASSISTANT	CCPE112-CCPE251-cond1
8	0.0	0.0	0.0	0.0	0.2573414337671176	ASSISTANT>USER	CCPE112-CCPE251-cond1
9	0.31622776601683794	0.5345224838248488	0.0	0.0	0.274289684147638	USER>ASSISTANT	CCPE112-CCPE251-cond1
10	0.0	0.0	0.0	0.0	0.15714184295543376	ASSISTANT>USER	CCPE112-CCPE251-cond1
11	0.0	0.19999999999999996	0.0	0.0	0.21489290487270096	USER>ASSISTANT	CCPE112-CCPE251-cond1
12	0.0	0.0	0.0	0.0	0.38610626288545213	ASSISTANT>USER	CCPE112-CCPE251-cond1
13	0.20412414523193148	0.20412414523193148	0.0	0.0	0.22051723497193354	USER>ASSISTANT	CCPE112-CCPE251-cond1
14	0.0	0.0	0.0	0.0		ASSISTANT>USER	CCPE112-CCPE251-cond1
0	0.18190171877724973	0.3244428422615251	0.0	0.0	0.304749779728718	ASSISTANT>USER	CCPE113-CCPE286-cond1
1	0.08574929257125441	0.16222142113076252	0.0	0.0	0.17406424453742053	USER>ASSISTANT	CCPE113-CCPE286-cond1
2	0.29488391230979427	0.29488391230979427	0.0	0.0	0.3118747203720127	ASSISTANT>USER	CCPE113-CCPE286-cond1
3	0.16718346377260587	0.16718346377260587	0.0	0.0	0.5611993970676006	USER>ASSISTANT	CCPE113-CCPE286-cond1
4	0.0668153104781061	0.2004459314343183	0.0	0.0	0.6288206560474289	ASSISTANT>USER	CCPE113-CCPE286-cond1
5	0.25	0.25	0.0890870806374748	0.0890870806374748	0.41815664623734183	USER>ASSISTANT	CCPE113-CCPE286-cond1
6	0.0	0.1259881576697424	0.0	0.0	0.24112369645850584	ASSISTANT>USER	CCPE113-CCPE286-cond1
7	0.0	0.0	0.0	0.0	0.3718703634211802	USER>ASSISTANT	CCPE113-CCPE286-cond1
8	0.12403473458920847	0.12403473458920847	0.0	0.0	0.5486528831901333	ASSISTANT>USER	CCPE113-CCPE286-cond1
9	0.11118739749916517	0.1853123291652753	0.0	0.0	0.2523069340266315	USER>ASSISTANT	CCPE113-CCPE286-cond1
10	0.944911182523068	0.944911182523068	0.2886751345948129	0.2886751345948129	0.08770019789744732	ASSISTANT>USER	CCPE113-CCPE286-cond1
11	0.0	0.0	0.0	0.0	0.12773271701021593	USER>ASSISTANT	CCPE113-CCPE286-cond1
12	0.0	0.1889822365046136	0.0	0.0	0.18550544929001012	ASSISTANT>USER	CCPE113-CCPE286-cond1
13	0.0	0.0	0.0	0.0	0.12965130592675522	USER>ASSISTANT	CCPE113-CCPE286-cond1
14	0.07692307692307693	0.1432229748078866	0.0	0.0	0.14439513026378836	ASSISTANT>USER	CCPE113-CCPE286-cond1
15	0.0	0.17541160386140586	0.0	0.0	0.32147922635018544	USER>ASSISTANT	CCPE113-CCPE286-cond1
16	0.35355339059327373	0.31622776601683794	0.0	0.0	0.06762953253971415	ASSISTANT>USER	CCPE113-CCPE286-cond1
17	0.7071067811865475	0.7071067811865475	0.0	0.0	0.12416077653344626	USER>ASSISTANT	CCPE113-CCPE286-cond1
18	0.14433756729740646	0.14433756729740646	0.0	0.0	0.11154633366498867	ASSISTANT>USER	CCPE113-CCPE286-cond1
19	0.2182178902359924	0.2182178902359924	0.0	0.0	0.3329533885635674	USER>ASSISTANT	CCPE113-CCPE286-cond1
20	0.0	0.0	0.0	0.0	0.38891309714854894	ASSISTANT>USER	CCPE113-CCPE286-cond1
0	0.12909944487358058	0.23570226039551587	0.0	0.0	0.2404223270035062	ASSISTANT>USER	CCPE114-CCPE418-cond1
1	0.11952286093343936	0.3273268353539886	0.0	0.0	0.4921302296596838	USER>ASSISTANT	CCPE114-CCPE418-cond1
2	0.0	0.25354627641855493	0.0	0.0	0.3485823071826991	ASSISTANT>USER	CCPE114-CCPE418-cond1
3	0.06741998624632421	0.06741998624632421	0.0	0.0	0.5723206810517361	USER>ASSISTANT	CCPE114-CCPE418-cond1
4	0.13483997249264842	0.13483997249264842	0.0	0.0	0.12421386324728056	ASSISTANT>USER	CCPE114-CCPE418-cond1
5	0.18257418583505536	0.3651483716701107	0.18257418583505536	0.18257418583505536	0.15390690424186282	USER>ASSISTANT	CCPE114-CCPE418-cond1
6	0.08006407690254358	0.3086066999241838	0.0	0.0	0.08363685473964089	ASSISTANT>USER	CCPE114-CCPE418-cond1
7	0.0	0.07715167498104596	0.0	0.0	0.15395465294262567	USER>ASSISTANT	CCPE114-CCPE418-cond1
8	0.0	0.0	0.0	0.0	0.06508775764392927	ASSISTANT>USER	CCPE114-CCPE418-cond1
9	0.0	0.0	0.0	0.0	0.05801708086004331	USER>ASSISTANT	CCPE114-CCPE418-cond1
10	0.0	0.15713484026367722	0.0	0.0	0.4474963317103462	ASSISTANT>USER	CCPE114-CCPE418-cond1
11	0.0	0.1360827634879543	0.0	0.0	0.5121458064676996	USER>ASSISTANT	CCPE114-CCPE418-cond1
12	0.0	0.0	0.0	0.0	0.4181578972173239	ASSISTANT>USER	CCPE114-CCPE418-cond1
13	0.061313933948496574	0.4588314677411235	0.0	0.2581988897471611	0.6301200900618208	USER>ASSISTANT	CCPE114-CCPE418-cond1
14	0.18333969940564224	0.34299717028501764	0.07715167498104597	0.07715167498104597	0.542077238334497	ASSISTANT>USER	CCPE114-CCPE418-cond1
15	0.12964074471043285	0.12964074471043285	0.0	0.0	0.31133466156290557	USER>ASSISTANT	CCPE114-CCPE418-cond1
16	0.1403724812687193	0.06681531047810609	0.0	0.0	0.4149014049266382	ASSISTANT>USER	CCPE114-CCPE418-cond1
17	0.15450786078738143	0.147087101353638	0.0	0.0	0.6056594607160974	USER>ASSISTANT	CCPE114-CCPE418-cond1
18	0.0	0.0	0.0	0.0	0.240061734199844	ASSISTANT>USER	CCPE114-CCPE418-cond1
0	0.0	0.0	0.0	0.0	0.1297826409161147	ASSISTANT>USER	CCPE114-CCPE5-cond1
1	0.0	0.0	0.0	0.0	0.34371391632411874	USER>ASSISTANT	CCPE114-CCPE5-cond1
2	0.0	0.0	0.0	0.0	0.30758698167272513	ASSISTANT>USER	CCPE114-CCPE5-cond1
3	0.08058229640253803	0.08703882797784893	0.0	0.0	0.6550299642187002	USER>ASSISTANT	CCPE114-CCPE5-cond1
4	0.11396057645963795	0.11396057645963795	0.0	0.0	0.5212966829394675	ASSISTANT>USER	CCPE114-CCPE5-cond1
5	0.0	0.1543033499620919	0.0	0.0	0.08978373408208007	USER>ASSISTANT	CCPE114-CCPE5-cond1
6	0.2592724864350674	0.4342928048383698	0.0	0.0	0.091778846402508	ASSISTANT>USER	CCPE114-CCPE5-cond1
7	0.04714045207910317	0.29714770857362144	0.0	0.0	0.18195972453004305	USER>ASSISTANT	CCPE114-CCPE5-cond1
8	0.05281477330198463	0.29814239699997197	0.0	0.0	0.19499193152545213	ASSISTANT>USER	CCPE114-CCPE5-cond1
9	0.1584443199059539	0.14907119849998599	0.0	0.0	0.49001090662479696	USER>ASSISTANT	CCPE114-CCPE5-cond1
10	0.0	0.0	0.0	0.0	0.38435693298201257	ASSISTANT>USER	CCPE114-CCPE5-cond1
11	0.0	0.0	0.0	0.0	0.5021009136929798	USER>ASSISTANT	CCPE114-CCPE5-cond1
12	0.0	0.0	0.0	0.0	0.39967989300511975	ASSISTANT>USER	CCPE114-CCPE5-cond1
13	0.0	0.17677669529663687	0.0	0.0	0.6198023906630463	USER>ASSISTANT	CCPE114-CCPE5-cond1
14	0.15534244150030002	0.2440467650459882	0.020725666807241958	0.02031111159255969	0.6558764247178416	ASSISTANT>USER	CCPE114-CCPE5-cond1
15	0.26362486509824806	0.3689640277608545	0.05427253541292571	0.053186975040914186	0.40231031316769184	USER>ASSISTANT	CCPE114-CCPE5-cond1
16	0.26726124191242434	0.26726124191242434	0.0	0.0	0.09204529442401765	ASSISTANT>USER	CCPE114-CCPE5-cond1
0	0.0	0.0	0.0	0.0	0.34266433707897903	ASSISTANT>USER	CCPE117-CCPE482-cond1
1	0.20412414523193154	0.20412414523193154	0.0	0.0	0.30754017068103745	USER>ASSISTANT	CCPE117-CCPE482-cond1
2	0.21081851067789195	0.24494897427831783	0.0	0.0	0.38631542383349315	ASSISTANT>USER	CCPE117-CCPE482-cond1
3	0.1632993161855452	0.12649110640673517	0.0	0.0	0.5292724908083905	USER>ASSISTANT	CCPE117-CCPE482-cond1
4	0.0	0.0	0.0	0.0	0.13066128201708782	ASSISTANT>USER	CCPE117-CCPE482-cond1
5	0.0	0.0	0.0	0.0	0.10174407830814258	USER>ASSISTANT	CCPE117-CCPE482-cond1
6	0.12309149097933275	0.2461829819586655	0.0	0.0	0.17757226531825943	ASSISTANT>USER	CCPE117-CCPE482-cond1
7	0.06286946134619316	0.1679677532867563	0.07647191129018724	0.07647191129018724	0.647781369689776	USER>ASSISTANT	CCPE117-CCPE482-cond1
8	0.2837521769195829	0.43768810953240855	0.17316974359835266	0.17316974359835266	0.5740906016797961	ASSISTANT>USER	CCPE117-CCPE482-cond1
9	0.2222222222222222	0.3849001794597506	0.04402254531628119	0.22011272658140596	0.32889533467148024	USER>ASSISTANT	CCPE117-CCPE482-cond1
10	0.19802950859533489	0.22742941307367104	0.0	0.09901475429766744	0.4548901149326914	ASSISTANT>USER	CCPE117-CCPE482-cond1
11	0.30316953129541624	0.5689945423921311	0.0	0.0	0.37528702398451386	USER>ASSISTANT	CCPE117-CCPE482-cond1
12	0.19245008972987526	0.32357511446471704	0.0	0.0	0.407534797655724	ASSISTANT>USER	CCPE117-CCPE482-cond1
13	0.25660011963983365	0.19611613513818404	0.0	0.0	0.49879647302316554	USER>ASSISTANT	CCPE117-CCPE482-cond1
14	0.0	0.0	0.0	0.0	0.0739880771877578	ASSISTANT>USER	CCPE117-CCPE482-cond1
0	0.20100756305184242	0.2773500981126146	0.0	0.0	0.6967737382938146	ASSISTANT>USER	CCPE117-CCPE88-cond1
1	0.2461829819586655	0.22645540682891918	0.0	0.0	0.3800649058030201	USER>ASSISTANT	CCPE117-CCPE88-cond1
2	0.0	0.0	0.0	0.0	0.2589681870301117	ASSISTANT>USER	CCPE117-CCPE88-cond1
3	0.0	0.0	0.0	0.0	0.4027129714786851	USER>ASSISTANT	CCPE117-CCPE88-cond1
4	0.3265986323710904	0.3450327796711771	0.0	0.0	0.5398625894907547	ASSISTANT>USER	CCPE117-CCPE88-cond1
5	0.0	0.08908708063747481	0.0	0.0	0.21167874572481082	USER>ASSISTANT	CCPE117-CCPE88-cond1
6	0.0	0.0	0.0	0.0	0.13926683546679286	ASSISTANT>USER	CCPE117-CCPE88-cond1
7	0.0	0.07580980435789035	0.0	0.0936585811581694	0.5566848501900876	USER>ASSISTANT	CCPE117-CCPE88-cond1
8	0.23232092779870994	0.297112541083283	0.0	0.0	0.6943792880511032	ASSISTANT>USER	CCPE117-CCPE88-cond1
9	0.4548588261473421	0.32659863237109044	0.0	0.0	0.4450306157993531	USER>ASSISTANT	CCPE117-CCPE88-cond1
10	0.10206207261596577	0.1091089451179962	0.0	0.0	0.3526473031637485	ASSISTANT>USER	CCPE117-CCPE88-cond1
11	0.0	0.12598815766974242	0.0	0.0	0.3685034834031997	USER>ASSISTANT	CCPE117-CCPE88-cond1
12	0.17677669529663687	0.16666666666666666	0.0	0.0	0.3477221141850604	ASSISTANT>USER	CCPE117-CCPE88-cond1
13	0.0	0.0	0.0	0.0	0.4005807535106025	USER>ASSISTANT	CCPE117-CCPE88-cond1
14	0.242535625036333	0.2581988897471611	0.0	0.0	0.4282769565097917	ASSISTANT>USER	CCPE117-CCPE88-cond1
0	0.23570226039551587	0.0	0.0	0.0	0.20053509052737528	ASSISTANT>USER	CCPE118-CCPE307-cond1
1	0.0	0.0	0.0	0.0	0.12858285364729205	USER>ASSISTANT	CCPE118-CCPE307-cond1
2	0.0	0.0	0.0	0.0	0.46764619462309065	ASSISTANT>USER	CCPE118-CCPE307-cond1
3	0.0	0.0	0.0	0.0	0.37258471257169745	USER>ASSISTANT	CCPE118-CCPE307-cond1
4	0.0	0.0	0.0	0.0	0.1512957726173645	ASSISTANT>USER	CCPE118-CCPE307-cond1
5	0.0	0.0	0.0	0.0	0.18177297487801525	USER>ASSISTANT	CCPE118-CCPE307-cond1
6	0.0	0.0	0.0	0.0	0.1883751666146144	ASSISTANT>USER	CCPE118-CCPE307-cond1
7	0.0	0.25	0.0	0.0	0.12220321550464397	USER>ASSISTANT	CCPE118-CCPE307-cond1
8	0.06454972243679027	0.17928429140015903	0.0	0.0	0.7836521471415185	ASSISTANT>USER	CCPE118-CCPE307-cond1
9	0.4679096001787032	0.495558504409436	0.060302268915552716	0.060302268915552716	0.6374835559857271	USER>ASSISTANT	CCPE118-CCPE307-cond1
10	0.0	0.0	0.0	0.0	0.4958107144819759	ASSISTANT>USER	CCPE118-CCPE307-cond1
11	0.0	0.0	0.0	0.0	0.43357352395605475	USER>ASSISTANT	CCPE118-CCPE307-cond1
12	0.0	0.0	0.0	0.0	0.5159767651165155	ASSISTANT>USER	CCPE118-CCPE307-cond1
0	0.21650635094610968	0.34668762264076824	0.08333333333333333	0.08333333333333333	0.7097114119595743	ASSISTANT>USER	CCPE120-CCPE92-cond1
1	0.2721655269759087	0.3706246583305506	0.1781741612749496	0.1781741612749496	0.5630470862235013	USER>ASSISTANT	CCPE120-CCPE92-cond1
2	0.0	0.0	0.0	0.0	0.3383558123052083	ASSISTANT>USER	CCPE120-CCPE92-cond1
3	0.0	0.0	0.0	0.0	0.5016705550360452	USER>ASSISTANT	CCPE120-CCPE92-cond1
4	0.4252100321353806	0.41079191812887456	0.0	0.0	0.42803207851418756	ASSISTANT>USER	CCPE120-CCPE92-cond1
5	0.493914580573631	0.47871355387816905	0.05143444998736397	0.05143444998736397	0.46865672001979275	USER>ASSISTANT	CCPE120-CCPE92-cond1
6	0.4595037486404902	0.37113480951260275	0.0	0.0	0.6875023065285343	ASSISTANT>USER	CCPE120-CCPE92-cond1
7	0.31980107453341566	0.296078262731896	0.0	0.0	0.4509881187470457	USER>ASSISTANT	CCPE120-CCPE92-cond1
8	0.6	0.5661385170722979	0.050507627227610534	0.07444375004781977	0.6122013406898212	ASSISTANT>USER	CCPE120-CCPE92-cond1
9	0.5715476066494082	0.5563486402641868	0.0	0.0	0.6079125561583377	USER>ASSISTANT	CCPE120-CCPE92-cond1
10	0.0	0.0	0.0	0.0	0.4297420497268528	ASSISTANT>USER	CCPE120-CCPE92-cond1
11	0.0	0.0	0.0	0.0	0.43357352395605475	USER>ASSISTANT	CCPE120-CCPE92-cond1
12	0.0	0.2886751345948129	0.0	0.0	0.4250669060005805	ASSISTANT>USER	CCPE120-CCPE92-cond1
0	0.0	0.0	0.0	0.0	0.0572041554394257	ASSISTANT>USER	CCPE121-CCPE435-cond1
1	0.0	0.0	0.0	0.0	0.1449610419087387	USER>ASSISTANT	CCPE121-CCPE435-cond1
2	0.23087854826980506	0.4311239909182913	0.0	0.0	0.5846655684101006	ASSISTANT>USER	CCPE121-CCPE435-cond1
3	0.4148261956621718	0.48637345711392005	0.0	0.0	0.5803504073162072	USER>ASSISTANT	CCPE121-CCPE435-cond1
